"","year","state","big.bus"
"7141",1960,"MA",NA
"7142",1960,"CA",NA
"7143",1960,"PA",NA
"7144",1960,"PA",NA
"7145",1960,"CA",NA
"7146",1960,"CA",NA
"7147",1960,"OH",NA
"7148",1960,"TX",NA
"7149",1960,"TX",NA
"7150",1960,"TX",NA
"7151",1960,"PA",NA
"7152",1960,"SD",NA
"7153",1960,"OH",NA
"7154",1960,"OH",NA
"7155",1960,"OH",NA
"7156",1960,"CT",NA
"7157",1960,"NY",NA
"7158",1960,"NY",NA
"7159",1960,"SC",NA
"7160",1960,"SC",NA
"7161",1960,"SC",NA
"7162",1960,"PA",NA
"7163",1960,"PA",NA
"7164",1960,"MS",NA
"7165",1960,"MS",NA
"7166",1960,"MS",NA
"7167",1960,"MA",NA
"7168",1960,"NY",NA
"7169",1960,"NJ",NA
"7170",1960,"NJ",NA
"7171",1960,"MO",NA
"7172",1960,"MO",NA
"7173",1960,"MO",NA
"7174",1960,"IA",NA
"7175",1960,"KY",NA
"7176",1960,"KY",NA
"7177",1960,"CT",NA
"7178",1960,"MD",NA
"7179",1960,"ID",NA
"7180",1960,"ID",NA
"7181",1960,"GA",NA
"7182",1960,"GA",NA
"7183",1960,"FL",NA
"7184",1960,"WA",NA
"7185",1960,"MI",NA
"7186",1960,"MI",NA
"7187",1960,"MI",NA
"7188",1960,"MI",NA
"7189",1960,"MI",NA
"7190",1960,"FL",NA
"7191",1960,"PA",NA
"7192",1960,"PA",NA
"7193",1960,"MD",NA
"7194",1960,"MA",NA
"7195",1960,"IL",NA
"7196",1960,"CA",NA
"7197",1960,"NY",NA
"7198",1960,"NY",NA
"7199",1960,"NY",NA
"7200",1960,"NY",NA
"7201",1960,"NY",NA
"7202",1960,"NY",NA
"7203",1960,"CA",NA
"7204",1960,"CA",NA
"7205",1960,"IA",NA
"7206",1960,"IA",NA
"7207",1960,"IA",NA
"7208",1960,"AR",NA
"7209",1960,"AR",NA
"7210",1960,"AR",NA
"7211",1960,"NY",NA
"7212",1960,"MI",NA
"7213",1960,"MI",NA
"7214",1960,"KY",NA
"7215",1960,"KY",NA
"7216",1960,"IN",NA
"7217",1960,"CA",NA
"7218",1960,"NJ",NA
"7219",1960,"NJ",NA
"7220",1960,"NJ",NA
"7221",1960,"NJ",NA
"7222",1960,"NJ",NA
"7223",1960,"NJ",NA
"7224",1960,"PA",NA
"7225",1960,"MA",NA
"7226",1960,"MA",NA
"7227",1960,"MA",NA
"7228",1960,"MI",NA
"7229",1960,"MI",NA
"7230",1960,"MI",NA
"7231",1960,"CA",NA
"7232",1960,"CA",NA
"7233",1960,"NY",NA
"7234",1960,"NY",NA
"7235",1960,"NY",NA
"7236",1960,"NY",NA
"7237",1960,"NY",NA
"7238",1960,"NY",NA
"7239",1960,"NY",NA
"7240",1960,"IA",NA
"7241",1960,"GA",NA
"7242",1960,"GA",NA
"7243",1960,"GA",NA
"7244",1960,"GA",NA
"7245",1960,"GA",NA
"7246",1960,"GA",NA
"7247",1960,"KY",NA
"7248",1960,"KY",NA
"7249",1960,"KY",NA
"7250",1960,"FL",NA
"7251",1960,"PA",NA
"7252",1960,"CA",NA
"7253",1960,"SD",NA
"7254",1960,"SD",NA
"7255",1960,"SD",NA
"7256",1960,"KS",NA
"7257",1960,"OH",NA
"7258",1960,"OH",NA
"7259",1960,"KY",NA
"7260",1960,"KY",NA
"7261",1960,"MA",NA
"7262",1960,"IA",NA
"7263",1960,"FL",NA
"7264",1960,"FL",NA
"7265",1960,"NM",NA
"7266",1960,"NJ",NA
"7267",1960,"WI",NA
"7268",1960,"MA",NA
"7269",1960,"IL",NA
"7270",1960,"IL",NA
"7271",1960,"IL",NA
"7272",1960,"IL",NA
"7273",1960,"IL",NA
"7274",1960,"IL",NA
"7275",1960,"CA",NA
"7276",1960,"CA",NA
"7277",1960,"NY",NA
"7278",1960,"NY",NA
"7279",1960,"NY",NA
"7280",1960,"NY",NA
"7281",1960,"NY",NA
"7282",1960,"NY",NA
"7283",1960,"NY",NA
"7284",1960,"NY",NA
"7285",1960,"PA",NA
"7286",1960,"PA",NA
"7287",1960,"PA",NA
"7288",1960,"PA",NA
"7289",1960,"PA",NA
"7290",1960,"PA",NA
"7291",1960,"CA",NA
"7292",1960,"CA",NA
"7293",1960,"MO",NA
"7294",1960,"WI",NA
"7295",1960,"WI",NA
"7296",1960,"WI",NA
"7297",1960,"WI",NA
"7298",1960,"KY",NA
"7299",1960,"KY",NA
"7300",1960,"KY",NA
"7301",1960,"OH",NA
"7302",1960,"NY",NA
"7303",1960,"IA",NA
"7304",1960,"IA",NA
"7305",1960,"IA",NA
"7306",1960,"LA",NA
"7307",1960,"LA",NA
"7308",1960,"LA",NA
"7309",1960,"CT",NA
"7310",1960,"CT",NA
"7311",1960,"CT",NA
"7312",1960,"CT",NA
"7313",1960,"NE",NA
"7314",1960,"NE",NA
"7315",1960,"NE",NA
"7316",1960,"MI",NA
"7317",1960,"MI",NA
"7318",1960,"TX",NA
"7319",1960,"TX",NA
"7320",1960,"TX",NA
"7321",1960,"TX",NA
"7322",1960,"TX",NA
"7323",1960,"MN",NA
"7324",1960,"MN",NA
"7325",1960,"MN",NA
"7326",1960,"MN",NA
"7327",1960,"OH",NA
"7328",1960,"IN",NA
"7329",1960,"SD",NA
"7330",1960,"SD",NA
"7331",1960,"SD",NA
"7332",1960,"SD",NA
"7333",1960,"SD",NA
"7334",1960,"SD",NA
"7335",1960,"KS",NA
"7336",1960,"AL",NA
"7337",1960,"OH",NA
"7338",1960,"OH",NA
"7339",1960,"OH",NA
"7340",1960,"KY",NA
"7341",1960,"NY",NA
"7342",1960,"NY",NA
"7343",1960,"NY",NA
"7344",1960,"NY",NA
"7345",1960,"NY",NA
"7346",1960,"NC",NA
"7347",1960,"NC",NA
"7348",1960,"NC",NA
"7349",1960,"NC",NA
"7350",1960,"CO",NA
"7351",1960,"CO",NA
"7352",1960,"AR",NA
"7353",1960,"NY",NA
"7354",1960,"SC",NA
"7355",1960,"SC",NA
"7356",1960,"MI",NA
"7357",1960,"MI",NA
"7358",1960,"CA",NA
"7359",1960,"CA",NA
"7360",1960,"FL",NA
"7361",1960,"FL",NA
"7362",1960,"FL",NA
"7363",1960,"NM",NA
"7364",1960,"NM",NA
"7365",1960,"NJ",NA
"7366",1960,"NJ",NA
"7367",1960,"NJ",NA
"7368",1960,"PA",NA
"7369",1960,"PA",NA
"7370",1960,"MA",NA
"7371",1960,"MA",NA
"7372",1960,"MA",NA
"7373",1960,"IN",NA
"7374",1960,"IN",NA
"7375",1960,"IN",NA
"7376",1960,"IL",NA
"7377",1960,"IN",NA
"7378",1960,"IL",NA
"7379",1960,"IL",NA
"7380",1960,"NY",NA
"7381",1960,"NY",NA
"7382",1960,"NY",NA
"7383",1960,"NY",NA
"7384",1960,"NY",NA
"7385",1960,"NY",NA
"7386",1960,"NY",NA
"7387",1960,"NY",NA
"7388",1960,"PA",NA
"7389",1960,"GA",NA
"7390",1960,"GA",NA
"7391",1960,"GA",NA
"7392",1960,"NJ",NA
"7393",1960,"TX",NA
"7394",1960,"TX",NA
"7395",1960,"ID",NA
"7396",1960,"OH",NA
"7397",1960,"OH",NA
"7398",1960,"FL",NA
"7399",1960,"IN",NA
"7400",1960,"CA",NA
"7401",1960,"KS",NA
"7402",1960,"KS",NA
"7403",1960,"KS",NA
"7404",1960,"WA",NA
"7405",1960,"WA",NA
"7406",1960,"MI",NA
"7407",1960,"MN",NA
"7408",1960,"MN",NA
"7409",1960,"MN",NA
"7410",1960,"OH",NA
"7411",1960,"OH",NA
"7412",1960,"CA",NA
"7413",1960,"MO",NA
"7414",1960,"GA",NA
"7415",1960,"OH",NA
"7416",1960,"FL",NA
"7417",1960,"FL",NA
"7418",1960,"FL",NA
"7419",1960,"SD",NA
"7420",1960,"CT",NA
"7421",1960,"WA",NA
"7422",1960,"AR",NA
"7423",1960,"MN",NA
"7424",1960,"MN",NA
"7425",1960,"MD",NA
"7426",1960,"MD",NA
"7427",1960,"MA",NA
"7428",1960,"OH",NA
"7429",1960,"OH",NA
"7430",1960,"OH",NA
"7431",1960,"NC",NA
"7432",1960,"NC",NA
"7433",1960,"VA",NA
"7434",1960,"VA",NA
"7435",1960,"SC",NA
"7436",1960,"SC",NA
"7437",1960,"SC",NA
"7438",1960,"MI",NA
"7439",1960,"MI",NA
"7440",1960,"CT",NA
"7441",1960,"CT",NA
"7442",1960,"CT",NA
"7443",1960,"CT",NA
"7444",1960,"OH",NA
"7445",1960,"FL",NA
"7446",1960,"CA",NA
"7447",1960,"CA",NA
"7448",1960,"KY",NA
"7449",1960,"NY",NA
"7450",1960,"FL",NA
"7451",1960,"FL",NA
"7452",1960,"NM",NA
"7453",1960,"NM",NA
"7454",1960,"NM",NA
"7455",1960,"NM",NA
"7456",1960,"NC",NA
"7457",1960,"NC",NA
"7458",1960,"NC",NA
"7459",1960,"NC",NA
"7460",1960,"PA",NA
"7461",1960,"PA",NA
"7462",1960,"IN",NA
"7463",1960,"MA",NA
"7464",1960,"OH",NA
"7465",1960,"MI",NA
"7466",1960,"MI",NA
"7467",1960,"MI",NA
"7468",1960,"MI",NA
"7469",1960,"CA",NA
"7470",1960,"CA",NA
"7471",1960,"PA",NA
"7472",1960,"PA",NA
"7473",1960,"IA",NA
"7474",1960,"CT",NA
"7475",1960,"CT",NA
"7476",1960,"CT",NA
"7477",1960,"CT",NA
"7478",1960,"NE",NA
"7479",1960,"NE",NA
"7480",1960,"MI",NA
"7481",1960,"TX",NA
"7482",1960,"TX",NA
"7483",1960,"MN",NA
"7484",1960,"MN",NA
"7485",1960,"GA",NA
"7486",1960,"GA",NA
"7487",1960,"KY",NA
"7488",1960,"OH",NA
"7489",1960,"FL",NA
"7490",1960,"AL",NA
"7491",1960,"CT",NA
"7492",1960,"CT",NA
"7493",1960,"CT",NA
"7494",1960,"IA",NA
"7495",1960,"NC",NA
"7496",1960,"NC",NA
"7497",1960,"CO",NA
"7498",1960,"AR",NA
"7499",1960,"AR",NA
"7500",1960,"VA",NA
"7501",1960,"VA",NA
"7502",1960,"NY",NA
"7503",1960,"NY",NA
"7504",1960,"NY",NA
"7505",1960,"NY",NA
"7506",1960,"NY",NA
"7507",1960,"MI",NA
"7508",1960,"MI",NA
"7509",1960,"FL",NA
"7510",1960,"FL",NA
"7511",1960,"NJ",NA
"7512",1960,"NJ",NA
"7513",1960,"NJ",NA
"7514",1960,"PA",NA
"7515",1960,"NC",NA
"7516",1960,"NC",NA
"7517",1960,"NC",NA
"7518",1960,"NC",NA
"7519",1960,"NC",NA
"7520",1960,"IL",NA
"7521",1960,"IL",NA
"7522",1960,"IL",NA
"7523",1960,"IL",NA
"7524",1960,"CA",NA
"7525",1960,"CA",NA
"7526",1960,"NJ",NA
"7527",1960,"NJ",NA
"7528",1960,"CA",NA
"7529",1960,"NY",NA
"7530",1960,"MN",NA
"7531",1960,"WA",NA
"7532",1960,"NC",NA
"7533",1960,"MI",NA
"7534",1960,"MI",NA
"7535",1960,"TX",NA
"7536",1960,"MA",NA
"7537",1960,"PA",NA
"7538",1960,"PA",NA
"7539",1960,"PA",NA
"7540",1960,"PA",NA
"7541",1960,"PA",NA
"7542",1960,"PA",NA
"7543",1960,"MO",NA
"7544",1960,"MO",NA
"7545",1960,"MO",NA
"7546",1960,"KY",NA
"7547",1960,"OH",NA
"7548",1960,"OH",NA
"7549",1960,"KY",NA
"7550",1960,"KY",NA
"7551",1960,"KY",NA
"7552",1960,"OH",NA
"7553",1960,"OH",NA
"7554",1960,"MS",NA
"7555",1960,"MS",NA
"7556",1960,"MS",NA
"7557",1960,"PA",NA
"7558",1960,"IL",NA
"7559",1960,"IN",NA
"7560",1960,"CA",NA
"7561",1960,"NY",NA
"7562",1960,"NY",NA
"7563",1960,"CT",NA
"7564",1960,"TX",NA
"7565",1960,"CT",NA
"7566",1960,"CT",NA
"7567",1960,"NC",NA
"7568",1960,"NC",NA
"7569",1960,"OH",NA
"7570",1960,"NY",NA
"7571",1960,"NY",NA
"7572",1960,"IA",NA
"7573",1960,"IA",NA
"7574",1960,"CO",NA
"7575",1960,"CO",NA
"7576",1960,"MI",NA
"7577",1960,"MI",NA
"7578",1960,"NM",NA
"7579",1960,"NC",NA
"7580",1960,"NC",NA
"7581",1960,"NC",NA
"7582",1960,"MD",NA
"7583",1960,"MD",NA
"7584",1960,"MA",NA
"7585",1960,"NY",NA
"7586",1960,"NY",NA
"7587",1960,"NY",NA
"7588",1960,"NY",NA
"7589",1960,"PA",NA
"7590",1960,"PA",NA
"7591",1960,"KY",NA
"7592",1960,"MO",NA
"7593",1960,"MO",NA
"7594",1960,"NE",NA
"7595",1960,"NE",NA
"7596",1960,"MN",NA
"7597",1960,"MN",NA
"7598",1960,"MN",NA
"7599",1960,"MN",NA
"7600",1960,"KS",NA
"7601",1960,"NY",NA
"7602",1960,"SC",NA
"7603",1960,"NC",NA
"7604",1960,"NC",NA
"7605",1960,"IA",NA
"7606",1960,"OH",NA
"7607",1960,"OH",NA
"7608",1960,"OH",NA
"7609",1960,"OH",NA
"7610",1960,"MI",NA
"7611",1960,"MI",NA
"7612",1960,"PA",NA
"7613",1960,"IA",NA
"7614",1960,"NY",NA
"7615",1960,"NY",NA
"7616",1960,"MI",NA
"7617",1960,"MI",NA
"7618",1960,"TN",NA
"7619",1960,"TN",NA
"7620",1960,"ID",NA
"7621",1960,"ID",NA
"7622",1960,"ID",NA
"7623",1960,"GA",NA
"7624",1960,"KY",NA
"7625",1960,"KY",NA
"7626",1960,"OH",NA
"7627",1960,"OH",NA
"7628",1960,"OH",NA
"7629",1960,"OH",NA
"7630",1960,"OH",NA
"7631",1960,"WA",NA
"7632",1960,"CO",NA
"7633",1960,"VA",NA
"7634",1960,"VA",NA
"7635",1960,"VA",NA
"7636",1960,"SC",NA
"7637",1960,"MI",NA
"7638",1960,"MI",NA
"7639",1960,"FL",NA
"7640",1960,"FL",NA
"7641",1960,"NJ",NA
"7642",1960,"TX",NA
"7643",1960,"MN",NA
"7644",1960,"IL",NA
"7645",1960,"IL",NA
"7646",1960,"DC",NA
"7647",1960,"MD",NA
"7648",1960,"VA",NA
"7649",1960,"AR",NA
"7650",1960,"AR",NA
"7651",1960,"MI",NA
"7652",1960,"PA",NA
"7653",1960,"PA",NA
"7654",1960,"WA",NA
"7655",1960,"WA",NA
"7656",1960,"CA",NA
"7657",1960,"CA",NA
"7658",1960,"NY",NA
"7659",1960,"NY",NA
"7660",1960,"NY",NA
"7661",1960,"NY",NA
"7662",1960,"NY",NA
"7663",1960,"NY",NA
"7664",1960,"NY",NA
"7665",1960,"NY",NA
"7666",1960,"NY",NA
"7667",1960,"NY",NA
"7668",1960,"NY",NA
"7669",1960,"CT",NA
"7670",1960,"CT",NA
"7671",1960,"NY",NA
"7672",1960,"NY",NA
"7673",1960,"NY",NA
"7674",1960,"PA",NA
"7675",1960,"PA",NA
"7676",1960,"PA",NA
"7677",1960,"PA",NA
"7678",1960,"CT",NA
"7679",1960,"NC",NA
"7680",1960,"NC",NA
"7681",1960,"MI",NA
"7682",1960,"TX",NA
"7683",1960,"PA",NA
"7684",1960,"CA",NA
"7685",1960,"KS",NA
"7686",1960,"WA",NA
"7687",1960,"CO",NA
"7688",1960,"PA",NA
"7689",1960,"MS",NA
"7690",1960,"MS",NA
"7691",1960,"MS",NA
"7692",1960,"PA",NA
"7693",1960,"CA",NA
"7694",1960,"CA",NA
"7695",1960,"TX",NA
"7696",1960,"CA",NA
"7697",1960,"MN",NA
"7698",1960,"MN",NA
"7699",1960,"ID",NA
"7700",1960,"GA",NA
"7701",1960,"GA",NA
"7702",1960,"KY",NA
"7703",1960,"KY",NA
"7704",1960,"FL",NA
"7705",1960,"IN",NA
"7706",1960,"AL",NA
"7707",1960,"AR",NA
"7708",1960,"AR",NA
"7709",1960,"MI",NA
"7710",1960,"MI",NA
"7711",1960,"NC",NA
"7712",1960,"MO",NA
"7713",1960,"KY",NA
"7714",1960,"CT",NA
"7715",1960,"CT",NA
"7716",1960,"IN",NA
"7717",1960,"IN",NA
"7718",1960,"NY",NA
"7719",1960,"NY",NA
"7720",1960,"NY",NA
"7721",1960,"IA",NA
"7722",1960,"CA",NA
"7723",1960,"NJ",NA
"7724",1960,"NJ",NA
"7725",1960,"CA",NA
"7726",1960,"OH",NA
"7727",1960,"MI",NA
"7728",1960,"TX",NA
"7729",1960,"ID",NA
"7730",1960,"GA",NA
"7731",1960,"KS",NA
"7732",1960,"IA",NA
"7733",1960,"WA",NA
"7734",1960,"NC",NA
"7735",1960,"CO",NA
"7736",1960,"NJ",NA
"7737",1960,"NJ",NA
"7738",1960,"TX",NA
"7739",1960,"TX",NA
"7740",1960,"NC",NA
"7741",1960,"IL",NA
"7742",1960,"MI",NA
"7743",1960,"NY",NA
"7744",1960,"NY",NA
"7745",1960,"KY",NA
"7746",1960,"CT",NA
"7747",1960,"MI",NA
"7748",1960,"KY",NA
"7749",1960,"AL",NA
"7750",1960,"AL",NA
"7751",1960,"VA",NA
"7752",1960,"VA",NA
"7753",1960,"VA",NA
"7754",1960,"MI",NA
"7755",1960,"MI",NA
"7756",1960,"MD",NA
"7757",1960,"CT",NA
"7758",1960,"WA",NA
"7759",1960,"MS",NA
"7760",1960,"OH",NA
"7761",1960,"IA",NA
"7762",1960,"IA",NA
"7763",1960,"CT",NA
"7764",1960,"KY",NA
"7765",1960,"FL",NA
"7766",1960,"FL",NA
"7767",1960,"FL",NA
"7768",1960,"FL",NA
"7769",1960,"PA",NA
"7770",1960,"IL",NA
"7771",1960,"MO",NA
"7772",1960,"MO",NA
"7773",1960,"NC",NA
"7774",1960,"CO",NA
"7775",1960,"MI",NA
"7776",1960,"MI",NA
"7777",1960,"CA",NA
"7778",1960,"CA",NA
"7779",1960,"CA",NA
"7780",1960,"CA",NA
"7781",1960,"MO",NA
"7782",1960,"TX",NA
"7783",1960,"TX",NA
"7784",1960,"OH",NA
"7785",1960,"FL",NA
"7786",1960,"AL",NA
"7787",1960,"AL",NA
"7788",1960,"IA",NA
"7789",1960,"IA",NA
"7790",1960,"WA",NA
"7791",1960,"WA",NA
"7792",1960,"WA",NA
"7793",1960,"AR",NA
"7794",1960,"MI",NA
"7795",1960,"MI",NA
"7796",1960,"TX",NA
"7797",1960,"NY",NA
"7798",1960,"NC",NA
"7799",1960,"MI",NA
"7800",1960,"MN",NA
"7801",1960,"MN",NA
"7802",1960,"ID",NA
"7803",1960,"GA",NA
"7804",1960,"NC",NA
"7805",1960,"MA",NA
"7806",1960,"NJ",NA
"7807",1960,"NJ",NA
"7808",1960,"NJ",NA
"7809",1960,"NJ",NA
"7810",1960,"PA",NA
"7811",1960,"OH",NA
"7812",1960,"CA",NA
"7813",1960,"AR",NA
"7814",1960,"NY",NA
"7815",1960,"NJ",NA
"7816",1960,"NJ",NA
"7817",1960,"CA",NA
"7818",1960,"NY",NA
"7819",1960,"NY",NA
"7820",1960,"NY",NA
"7821",1960,"MI",NA
"7822",1960,"MI",NA
"7823",1960,"MI",NA
"7824",1960,"MN",NA
"7825",1960,"OH",NA
"7826",1960,"OH",NA
"7827",1960,"OH",NA
"7828",1960,"OH",NA
"7829",1960,"FL",NA
"7830",1960,"CO",NA
"7831",1960,"MI",NA
"7832",1960,"PA",NA
"7833",1960,"NC",NA
"7834",1960,"MA",NA
"7835",1960,"MI",NA
"7836",1960,"NJ",NA
"7837",1960,"NJ",NA
"7838",1960,"NJ",NA
"7839",1960,"NJ",NA
"7840",1960,"CT",NA
"7841",1960,"NY",NA
"7842",1960,"NY",NA
"7843",1960,"NY",NA
"7844",1960,"NY",NA
"7845",1960,"TN",NA
"7846",1960,"MO",NA
"7847",1960,"NC",NA
"7848",1960,"NC",NA
"7849",1960,"IN",NA
"7850",1960,"IA",NA
"7851",1960,"IA",NA
"7852",1960,"WA",NA
"7853",1960,"NY",NA
"7854",1960,"KY",NA
"7855",1960,"NY",NA
"7856",1960,"NY",NA
"7857",1960,"SC",NA
"7858",1960,"TX",NA
"7859",1960,"CA",NA
"7860",1960,"KY",NA
"7861",1960,"KY",NA
"7862",1960,"KY",NA
"7863",1960,"NE",NA
"7864",1960,"NE",NA
"7865",1960,"GA",NA
"7866",1960,"GA",NA
"7867",1960,"FL",NA
"7868",1960,"KS",NA
"7869",1960,"IA",NA
"7870",1960,"IA",NA
"7871",1960,"IA",NA
"7872",1960,"WA",NA
"7873",1960,"CO",NA
"7874",1960,"CO",NA
"7875",1960,"CO",NA
"7876",1960,"FL",NA
"7877",1960,"FL",NA
"7878",1960,"FL",NA
"7879",1960,"MA",NA
"7880",1960,"IL",NA
"7881",1960,"MI",NA
"7882",1960,"MI",NA
"7883",1960,"OH",NA
"7884",1960,"PA",NA
"7885",1960,"AL",NA
"7886",1960,"AL",NA
"7887",1960,"NY",NA
"7888",1960,"PA",NA
"7889",1960,"MI",NA
"7890",1960,"MI",NA
"7891",1960,"CA",NA
"7892",1960,"KY",NA
"7893",1960,"IN",NA
"7894",1960,"TX",NA
"7895",1960,"NY",NA
"7896",1960,"IA",NA
"7897",1960,"KS",NA
"7898",1960,"WA",NA
"7899",1960,"FL",NA
"7900",1960,"FL",NA
"7901",1960,"LA",NA
"7902",1960,"OH",NA
"7903",1960,"NY",NA
"7904",1960,"IA",NA
"7905",1960,"IA",NA
"7906",1960,"GA",NA
"7907",1960,"GA",NA
"7908",1960,"VA",NA
"7909",1960,"IA",NA
"7910",1960,"MI",NA
"7911",1960,"NE",NA
"7912",1960,"MI",NA
"7913",1960,"PA",NA
"7914",1960,"TX",NA
"7915",1960,"ID",NA
"7916",1960,"CA",NA
"7917",1960,"KY",NA
"7918",1960,"AR",NA
"7919",1960,"AR",NA
"7920",1960,"AR",NA
"7921",1960,"IA",NA
"7922",1960,"AR",NA
"7923",1960,"MN",NA
"7924",1960,"OH",NA
"7925",1960,"MN",NA
"7926",1960,"IN",NA
"7927",1960,"CA",NA
"7928",1960,"PA",NA
"7929",1960,"OH",NA
"7930",1960,"NC",NA
"7931",1960,"KY",NA
"7932",1960,"GA",NA
"7933",1960,"GA",NA
"7934",1960,"KY",NA
"7935",1960,"KY",NA
"7936",1960,"KY",NA
"7937",1960,"KY",NA
"7938",1960,"CA",NA
"7939",1960,"MI",NA
"7940",1960,"CT",NA
"7941",1960,"IA",NA
"7942",1960,"NC",NA
"7943",1960,"ID",NA
"7944",1960,"NC",NA
"7945",1960,"CA",NA
"7946",1960,"KY",NA
"7947",1960,"KY",NA
"7948",1960,"CA",NA
"7949",1960,"MA",NA
"7950",1960,"NJ",NA
"7951",1960,"NY",NA
"7952",1960,"KY",NA
"7953",1960,"KY",NA
"7954",1960,"NJ",NA
"7955",1960,"CA",NA
"7956",1960,"PA",NA
"7957",1960,"MO",NA
"7958",1960,"OH",NA
"7959",1960,"IN",NA
"7960",1960,"NY",NA
"7961",1960,"NC",NA
"7962",1960,"NY",NA
"7963",1960,"CA",NA
"7964",1960,"CA",NA
"7965",1960,"NM",NA
"7966",1960,"NJ",NA
"7967",1960,"NJ",NA
"7968",1960,"PA",NA
"7969",1960,"IL",NA
"7970",1960,"IL",NA
"7971",1960,"NY",NA
"7972",1960,"CA",NA
"7973",1960,"NC",NA
"7974",1960,"ID",NA
"7975",1960,"ID",NA
"7976",1960,"OH",NA
"7977",1960,"CA",NA
"7978",1960,"KY",NA
"7979",1960,"KY",NA
"7980",1960,"NC",NA
"7981",1960,"MA",NA
"7982",1960,"NY",NA
"7983",1960,"MI",NA
"7984",1960,"FL",NA
"7985",1960,"NM",NA
"7986",1960,"NM",NA
"7987",1960,"MS",NA
"7988",1960,"OH",NA
"7989",1960,"IN",NA
"7990",1960,"CT",NA
"7991",1960,"NY",NA
"7992",1960,"FL",NA
"7993",1960,"FL",NA
"7994",1960,"FL",NA
"7995",1960,"FL",NA
"7996",1960,"FL",NA
"7997",1960,"NJ",NA
"7998",1960,"PA",NA
"7999",1960,"NC",NA
"8000",1960,"PA",NA
"8001",1960,"CA",NA
"8002",1960,"NC",NA
"8003",1960,"MA",NA
"8004",1960,"PA",NA
"8005",1960,"IA",NA
"8006",1960,"KY",NA
"8007",1960,"IN",NA
"8008",1960,"CT",NA
"8009",1960,"ID",NA
"8010",1960,"CA",NA
"8011",1960,"AR",NA
"8012",1960,"MI",NA
"8013",1960,"MA",NA
"8014",1960,"IA",NA
"8015",1960,"AR",NA
"8016",1960,"NY",NA
"8017",1960,"TX",NA
"8018",1960,"GA",NA
"8019",1960,"GA",NA
"8020",1960,"KY",NA
"8021",1960,"OH",NA
"8022",1960,"WA",NA
"8023",1960,"AR",NA
"8024",1960,"TX",NA
"8025",1960,"IL",NA
"8026",1960,"CT",NA
"8027",1960,"CA",NA
"8028",1960,"NC",NA
"8029",1960,"MI",NA
"8030",1960,"TX",NA
"8031",1960,"CA",NA
"8032",1960,"AR",NA
"8033",1960,"AR",NA
"8034",1960,"FL",NA
"8035",1960,"MS",NA
"8036",1960,"MI",NA
"8037",1960,"GA",NA
"8038",1960,"KY",NA
"8039",1960,"IN",NA
"8040",1960,"AL",NA
"8041",1960,"KY",NA
"8042",1960,"CA",NA
"8043",1960,"CA",NA
"8044",1960,"TN",NA
"8045",1960,"IN",NA
"8046",1960,"NJ",NA
"8047",1960,"MO",NA
"8048",1960,"AL",NA
"8049",1960,"VA",NA
"8050",1960,"TX",NA
"8051",1960,"NC",NA
"8052",1960,"NY",NA
"8053",1960,"CA",NA
"8054",1960,"MD",NA
"8055",1960,"AR",NA
"8056",1960,"FL",NA
"8057",1960,"IL",NA
"8058",1960,"CA",NA
"8059",1960,"CA",NA
"8060",1960,"TX",NA
"8061",1960,"AR",NA
"8062",1960,"NY",NA
"8063",1960,"NY",NA
"8064",1960,"MO",NA
"8065",1960,"CT",NA
"8066",1960,"TX",NA
"8067",1960,"CA",NA
"8068",1960,"CA",NA
"8069",1960,"MI",NA
"8070",1960,"MA",NA
"8071",1960,"IA",NA
"8072",1960,"KY",NA
"8073",1960,"NY",NA
"8074",1960,"CO",NA
"8075",1960,"CA",NA
"8076",1960,"NY",NA
"8077",1960,"WA",NA
"8078",1960,"NY",NA
"8079",1960,"CA",NA
"8080",1960,"KS",NA
"8081",1960,"NC",NA
"8082",1960,"TX",NA
"8083",1960,"TX",NA
"8084",1960,"IL",NA
"8085",1960,"NY",NA
"8086",1960,"FL",NA
"8087",1960,"PA",NA
"8088",1960,"PA",NA
"8089",1960,"MI",NA
"8090",1960,"MO",NA
"8091",1960,"NY",NA
"8092",1960,"OH",NA
"8093",1960,"NE",NA
"8094",1962,"IN",NA
"8095",1962,"OH",NA
"8096",1962,"MO",NA
"8097",1962,"OH",NA
"8098",1962,"TX",NA
"8099",1962,"MA",NA
"8100",1962,"MA",NA
"8101",1962,"MA",NA
"8102",1962,"MA",NA
"8103",1962,"MA",NA
"8104",1962,"OH",NA
"8105",1962,"OH",NA
"8106",1962,"CA",NA
"8107",1962,"CA",NA
"8108",1962,"IL",NA
"8109",1962,"DC",NA
"8110",1962,"VA",NA
"8111",1962,"MD",NA
"8112",1962,"WI",NA
"8113",1962,"IA",NA
"8114",1962,"NC",NA
"8115",1962,"MI",NA
"8116",1962,"MI",NA
"8117",1962,"OR",NA
"8118",1962,"OH",NA
"8119",1962,"OH",NA
"8120",1962,"OH",NA
"8121",1962,"SD",NA
"8122",1962,"SD",NA
"8123",1962,"SD",NA
"8124",1962,"SD",NA
"8125",1962,"CT",NA
"8126",1962,"NY",NA
"8127",1962,"CA",NA
"8128",1962,"CA",NA
"8129",1962,"VA",NA
"8130",1962,"VA",NA
"8131",1962,"VA",NA
"8132",1962,"TX",NA
"8133",1962,"TX",NA
"8134",1962,"TX",NA
"8135",1962,"WA",NA
"8136",1962,"WA",NA
